,hour,Ein,Eout,lbmp,charge_state,time_stamp
402,402,0.0,100.0,55.27,108.465228909328,2017-01-17 18:00:00
403,403,0.0,0.0,45.2,0.0,2017-01-17 19:00:00
404,404,-0.0,0.0,40.06,0.0,2017-01-17 20:00:00
405,405,-0.0,0.0,36.74,0.0,2017-01-17 21:00:00
406,406,0.0,0.0,39.42,0.0,2017-01-17 22:00:00
407,407,-0.0,0.0,30.29,0.0,2017-01-17 23:00:00
408,408,-0.0,0.0,28.21,0.0,2017-01-18 00:00:00
409,409,-0.0,0.0,26.13,0.0,2017-01-18 01:00:00
410,410,100.0,0.0,24.26,0.0,2017-01-18 02:00:00
411,411,100.0,0.0,24.22,92.1954445729289,2017-01-18 03:00:00
412,412,16.9304578186562,0.0,25.38,184.390889145858,2017-01-18 04:00:00
413,413,0.0,0.0,26.05,200.0,2017-01-18 05:00:00
414,414,0.0,0.0,35.9,200.0,2017-01-18 06:00:00
415,415,0.0,0.0,39.03,200.0,2017-01-18 07:00:00
416,416,0.0,0.0,40.56,200.0,2017-01-18 08:00:00
417,417,0.0,0.0,41.87,200.0,2017-01-18 09:00:00
418,418,0.0,0.0,42.42,200.0,2017-01-18 10:00:00
419,419,0.0,0.0,40.8,200.0,2017-01-18 11:00:00
420,420,0.0,0.0,39.18,200.0,2017-01-18 12:00:00
421,421,0.0,0.0,37.89,200.0,2017-01-18 13:00:00
422,422,0.0,0.0,37.22,200.0,2017-01-18 14:00:00
423,423,0.0,0.0,35.45,200.0,2017-01-18 15:00:00
424,424,0.0,0.0,39.18,200.0,2017-01-18 16:00:00
425,425,0.0,100.0,51.87,200.0,2017-01-18 17:00:00
426,426,0.0,84.3908891458578,47.64,91.5347710906719,2017-01-18 18:00:00
427,427,0.0,0.0,43.18,0.0,2017-01-18 19:00:00
428,428,-0.0,0.0,38.09,0.0,2017-01-18 20:00:00
429,429,-0.0,0.0,34.3,0.0,2017-01-18 21:00:00
430,430,-0.0,0.0,30.59,0.0,2017-01-18 22:00:00
431,431,-0.0,0.0,28.62,0.0,2017-01-18 23:00:00
432,432,-0.0,0.0,26.94,0.0,2017-01-19 00:00:00
433,433,-0.0,0.0,22.38,0.0,2017-01-19 01:00:00
434,434,100.0,0.0,21.08,0.0,2017-01-19 02:00:00
435,435,100.0,0.0,21.21,92.1954445729289,2017-01-19 03:00:00
436,436,16.9304578186562,0.0,21.97,184.390889145858,2017-01-19 04:00:00
437,437,0.0,0.0,26.64,200.0,2017-01-19 05:00:00
438,438,0.0,0.0,32.78,200.0,2017-01-19 06:00:00
439,439,0.0,15.6091108541422,37.68,200.0,2017-01-19 07:00:00
440,440,0.0,0.0,37.45,183.069542181344,2017-01-19 08:00:00
441,441,0.0,0.0,37.69,183.069542181344,2017-01-19 09:00:00
442,442,0.0,0.0,37.17,183.069542181344,2017-01-19 10:00:00
443,443,0.0,0.0,35.74,183.069542181344,2017-01-19 11:00:00
444,444,0.0,0.0,33.68,183.069542181344,2017-01-19 12:00:00
445,445,0.0,0.0,32.96,183.069542181344,2017-01-19 13:00:00
446,446,18.3636598284026,0.0,31.89,183.069542181344,2017-01-19 14:00:00
447,447,-0.0,0.0,33.51,200.0,2017-01-19 15:00:00
448,448,0.0,0.0,38.64,200.0,2017-01-19 16:00:00
449,449,0.0,100.0,49.39,200.0,2017-01-19 17:00:00
450,450,0.0,84.3908891458578,47.06,91.5347710906719,2017-01-19 18:00:00
451,451,0.0,0.0,43.34,0.0,2017-01-19 19:00:00
452,452,0.0,0.0,39.0,0.0,2017-01-19 20:00:00
453,453,-0.0,0.0,33.83,0.0,2017-01-19 21:00:00
454,454,-0.0,0.0,30.59,0.0,2017-01-19 22:00:00
455,455,-0.0,0.0,27.75,0.0,2017-01-19 23:00:00
456,456,0.0,0.0,28.53,0.0,2017-01-20 00:00:00
457,457,-0.0,0.0,26.83,0.0,2017-01-20 01:00:00
458,458,100.0,0.0,25.31,0.0,2017-01-20 02:00:00
459,459,100.0,0.0,25.37,92.1954445729289,2017-01-20 03:00:00
460,460,16.9304578186562,0.0,26.28,184.390889145858,2017-01-20 04:00:00
461,461,-0.0,0.0,28.52,200.0,2017-01-20 05:00:00
462,462,0.0,0.0,33.18,200.0,2017-01-20 06:00:00
463,463,0.0,15.6091108541422,39.01,200.0,2017-01-20 07:00:00
464,464,0.0,0.0,38.73,183.069542181344,2017-01-20 08:00:00
465,465,0.0,0.0,37.76,183.069542181344,2017-01-20 09:00:00
466,466,0.0,0.0,36.65,183.069542181344,2017-01-20 10:00:00
467,467,0.0,0.0,35.38,183.069542181344,2017-01-20 11:00:00
468,468,0.0,0.0,33.11,183.069542181344,2017-01-20 12:00:00
469,469,0.0,0.0,32.52,183.069542181344,2017-01-20 13:00:00
470,470,18.3636598284026,0.0,31.68,183.069542181344,2017-01-20 14:00:00
471,471,-0.0,0.0,32.17,200.0,2017-01-20 15:00:00
472,472,0.0,0.0,36.41,200.0,2017-01-20 16:00:00
473,473,0.0,100.0,47.39,200.0,2017-01-20 17:00:00
474,474,0.0,84.3908891458578,45.17,91.5347710906719,2017-01-20 18:00:00
475,475,0.0,0.0,41.05,0.0,2017-01-20 19:00:00
476,476,-0.0,0.0,34.24,0.0,2017-01-20 20:00:00
477,477,-0.0,0.0,31.47,0.0,2017-01-20 21:00:00
478,478,-0.0,0.0,29.19,0.0,2017-01-20 22:00:00
479,479,-0.0,0.0,27.6,0.0,2017-01-20 23:00:00
480,480,0.0,0.0,28.69,0.0,2017-01-21 00:00:00
481,481,-0.0,0.0,25.77,0.0,2017-01-21 01:00:00
482,482,100.0,0.0,24.03,0.0,2017-01-21 02:00:00
483,483,16.9304578186562,0.0,24.5,92.1954445729289,2017-01-21 03:00:00
484,484,100.0,0.0,24.07,107.804555427071,2017-01-21 04:00:00
485,485,0.0,0.0,26.39,200.0,2017-01-21 05:00:00
486,486,0.0,0.0,26.26,200.0,2017-01-21 06:00:00
487,487,0.0,0.0,26.58,200.0,2017-01-21 07:00:00
488,488,0.0,0.0,31.75,200.0,2017-01-21 08:00:00
489,489,0.0,15.6091108541422,32.56,200.0,2017-01-21 09:00:00
490,490,0.0,0.0,31.55,183.069542181344,2017-01-21 10:00:00
491,491,0.0,0.0,31.6,183.069542181344,2017-01-21 11:00:00
492,492,0.0,0.0,29.01,183.069542181344,2017-01-21 12:00:00
493,493,0.0,0.0,28.42,183.069542181344,2017-01-21 13:00:00
494,494,18.3636598284026,0.0,27.43,183.069542181344,2017-01-21 14:00:00
495,495,-0.0,0.0,27.99,200.0,2017-01-21 15:00:00
496,496,-0.0,0.0,30.76,200.0,2017-01-21 16:00:00
497,497,0.0,100.0,43.55,200.0,2017-01-21 17:00:00
498,498,0.0,84.3908891458578,41.86,91.5347710906719,2017-01-21 18:00:00
499,499,-0.0,0.0,35.32,0.0,2017-01-21 19:00:00
500,500,-0.0,0.0,32.08,0.0,2017-01-21 20:00:00
501,501,-0.0,0.0,30.27,0.0,2017-01-21 21:00:00
502,502,-0.0,0.0,28.03,0.0,2017-01-21 22:00:00
503,503,-0.0,0.0,27.33,0.0,2017-01-21 23:00:00
504,504,-0.0,0.0,24.48,0.0,2017-01-22 00:00:00
505,505,-0.0,0.0,24.0,0.0,2017-01-22 01:00:00
506,506,-0.0,0.0,21.73,0.0,2017-01-22 02:00:00
507,507,100.0,0.0,20.28,0.0,2017-01-22 03:00:00
508,508,16.9304578186562,0.0,20.78,92.1954445729289,2017-01-22 04:00:00
509,509,0.0,0.0,20.9,107.804555427071,2017-01-22 05:00:00
510,510,100.0,0.0,20.55,107.804555427071,2017-01-22 06:00:00
511,511,-0.0,0.0,21.14,200.0,2017-01-22 07:00:00
512,512,0.0,0.0,24.41,200.0,2017-01-22 08:00:00
513,513,0.0,0.0,28.35,200.0,2017-01-22 09:00:00
514,514,0.0,0.0,28.52,200.0,2017-01-22 10:00:00
515,515,0.0,0.0,28.09,200.0,2017-01-22 11:00:00
516,516,0.0,0.0,27.12,200.0,2017-01-22 12:00:00
517,517,0.0,0.0,26.38,200.0,2017-01-22 13:00:00
518,518,0.0,0.0,25.83,200.0,2017-01-22 14:00:00
519,519,-0.0,0.0,25.2,200.0,2017-01-22 15:00:00
520,520,-0.0,0.0,30.6,200.0,2017-01-22 16:00:00
521,521,0.0,100.0,43.98,200.0,2017-01-22 17:00:00
522,522,0.0,84.3908891458578,39.74,91.5347710906719,2017-01-22 18:00:00
523,523,0.0,0.0,35.3,0.0,2017-01-22 19:00:00
524,524,-0.0,0.0,30.29,0.0,2017-01-22 20:00:00
525,525,-0.0,0.0,28.83,0.0,2017-01-22 21:00:00
526,526,-0.0,0.0,27.64,0.0,2017-01-22 22:00:00
527,527,-0.0,0.0,26.74,0.0,2017-01-22 23:00:00
528,528,0.0,0.0,27.6,0.0,2017-01-23 00:00:00
529,529,-0.0,0.0,26.73,0.0,2017-01-23 01:00:00
530,530,100.0,0.0,24.7,0.0,2017-01-23 02:00:00
531,531,100.0,0.0,24.99,92.1954445729289,2017-01-23 03:00:00
532,532,0.0,0.0,26.11,184.390889145858,2017-01-23 04:00:00
533,533,16.9304578186562,0.0,26.02,184.390889145858,2017-01-23 05:00:00
534,534,0.0,0.0,29.86,200.0,2017-01-23 06:00:00
535,535,0.0,0.0,35.9,200.0,2017-01-23 07:00:00
536,536,0.0,0.0,34.4,200.0,2017-01-23 08:00:00
537,537,0.0,0.0,37.23,200.0,2017-01-23 09:00:00
538,538,0.0,0.0,36.61,200.0,2017-01-23 10:00:00
539,539,0.0,0.0,39.42,200.0,2017-01-23 11:00:00
540,540,0.0,0.0,37.99,200.0,2017-01-23 12:00:00
541,541,0.0,0.0,36.86,200.0,2017-01-23 13:00:00
542,542,0.0,0.0,35.29,200.0,2017-01-23 14:00:00
543,543,0.0,0.0,35.05,200.0,2017-01-23 15:00:00
544,544,0.0,0.0,41.03,200.0,2017-01-23 16:00:00
545,545,0.0,100.0,50.02,200.0,2017-01-23 17:00:00
546,546,0.0,84.3908891458578,46.96,91.5347710906719,2017-01-23 18:00:00
547,547,0.0,0.0,41.36,0.0,2017-01-23 19:00:00
548,548,-0.0,0.0,36.94,0.0,2017-01-23 20:00:00
549,549,-0.0,0.0,32.47,0.0,2017-01-23 21:00:00
550,550,-0.0,0.0,30.27,0.0,2017-01-23 22:00:00
551,551,-0.0,0.0,26.55,0.0,2017-01-23 23:00:00
552,552,0.0,0.0,28.9,0.0,2017-01-24 00:00:00
553,553,0.0,0.0,26.71,0.0,2017-01-24 01:00:00
554,554,100.0,0.0,25.04,0.0,2017-01-24 02:00:00
555,555,100.0,0.0,24.37,92.1954445729289,2017-01-24 03:00:00
556,556,16.9304578186562,0.0,25.17,184.390889145858,2017-01-24 04:00:00
557,557,-0.0,0.0,26.08,200.0,2017-01-24 05:00:00
558,558,-0.0,0.0,28.98,200.0,2017-01-24 06:00:00
559,559,0.0,0.0,35.4,200.0,2017-01-24 07:00:00
560,560,0.0,0.0,37.6,200.0,2017-01-24 08:00:00
561,561,0.0,0.0,38.34,200.0,2017-01-24 09:00:00
562,562,0.0,0.0,38.75,200.0,2017-01-24 10:00:00
563,563,0.0,0.0,38.71,200.0,2017-01-24 11:00:00
564,564,0.0,0.0,35.56,200.0,2017-01-24 12:00:00
565,565,0.0,0.0,35.66,200.0,2017-01-24 13:00:00
566,566,-0.0,0.0,34.24,200.0,2017-01-24 14:00:00
567,567,-0.0,0.0,34.27,200.0,2017-01-24 15:00:00
568,568,0.0,0.0,39.98,200.0,2017-01-24 16:00:00
569,569,0.0,100.0,50.49,200.0,2017-01-24 17:00:00
570,570,0.0,84.3908891458578,48.95,91.5347710906719,2017-01-24 18:00:00
571,571,0.0,0.0,42.96,0.0,2017-01-24 19:00:00
572,572,-0.0,0.0,37.51,0.0,2017-01-24 20:00:00
573,573,-0.0,0.0,34.07,0.0,2017-01-24 21:00:00
574,574,-0.0,0.0,30.47,0.0,2017-01-24 22:00:00
575,575,-0.0,0.0,27.99,0.0,2017-01-24 23:00:00
576,576,-0.0,0.0,26.9,0.0,2017-01-25 00:00:00
577,577,-0.0,0.0,25.4,0.0,2017-01-25 01:00:00
578,578,100.0,0.0,24.17,0.0,2017-01-25 02:00:00
579,579,16.9304578186562,0.0,24.66,92.1954445729289,2017-01-25 03:00:00
580,580,100.0,0.0,24.29,107.804555427071,2017-01-25 04:00:00
581,581,0.0,0.0,26.67,200.0,2017-01-25 05:00:00
582,582,0.0,0.0,30.42,200.0,2017-01-25 06:00:00
583,583,0.0,15.6091108541422,35.14,200.0,2017-01-25 07:00:00
584,584,0.0,0.0,34.1,183.069542181344,2017-01-25 08:00:00
585,585,0.0,0.0,35.04,183.069542181344,2017-01-25 09:00:00
586,586,0.0,0.0,33.17,183.069542181344,2017-01-25 10:00:00
587,587,0.0,0.0,31.8,183.069542181344,2017-01-25 11:00:00
588,588,0.0,0.0,29.65,183.069542181344,2017-01-25 12:00:00
589,589,0.0,0.0,28.51,183.069542181344,2017-01-25 13:00:00
590,590,18.3636598284026,0.0,28.32,183.069542181344,2017-01-25 14:00:00
591,591,-0.0,0.0,29.1,200.0,2017-01-25 15:00:00
592,592,-0.0,0.0,33.66,200.0,2017-01-25 16:00:00
593,593,0.0,100.0,45.38,200.0,2017-01-25 17:00:00
594,594,0.0,84.3908891458578,44.82,91.5347710906719,2017-01-25 18:00:00
595,595,0.0,0.0,37.95,0.0,2017-01-25 19:00:00
596,596,-0.0,0.0,32.97,0.0,2017-01-25 20:00:00
597,597,-0.0,0.0,29.84,0.0,2017-01-25 21:00:00
598,598,-0.0,0.0,27.8,0.0,2017-01-25 22:00:00
599,599,-0.0,0.0,25.45,0.0,2017-01-25 23:00:00
600,600,0.0,0.0,27.09,0.0,2017-01-26 00:00:00
601,601,-0.0,0.0,25.36,0.0,2017-01-26 01:00:00
602,602,100.0,0.0,24.13,0.0,2017-01-26 02:00:00
603,603,100.0,0.0,24.62,92.1954445729289,2017-01-26 03:00:00
604,604,16.9304578186562,0.0,24.68,184.390889145858,2017-01-26 04:00:00
605,605,-0.0,0.0,25.92,200.0,2017-01-26 05:00:00
606,606,0.0,0.0,29.01,200.0,2017-01-26 06:00:00
607,607,0.0,15.6091108541422,33.08,200.0,2017-01-26 07:00:00
608,608,0.0,0.0,32.0,183.069542181344,2017-01-26 08:00:00
609,609,0.0,0.0,31.88,183.069542181344,2017-01-26 09:00:00
610,610,0.0,0.0,31.43,183.069542181344,2017-01-26 10:00:00
611,611,0.0,0.0,30.49,183.069542181344,2017-01-26 11:00:00
612,612,0.0,0.0,28.58,183.069542181344,2017-01-26 12:00:00
613,613,0.0,0.0,27.85,183.069542181344,2017-01-26 13:00:00
614,614,18.3636598284026,0.0,27.0,183.069542181344,2017-01-26 14:00:00
615,615,-0.0,0.0,28.69,200.0,2017-01-26 15:00:00
616,616,-0.0,0.0,33.01,200.0,2017-01-26 16:00:00
617,617,0.0,100.0,45.84,200.0,2017-01-26 17:00:00
618,618,0.0,84.3908891458578,42.83,91.5347710906719,2017-01-26 18:00:00
619,619,0.0,0.0,36.5,0.0,2017-01-26 19:00:00
620,620,-0.0,0.0,31.28,0.0,2017-01-26 20:00:00
621,621,-0.0,0.0,29.6,0.0,2017-01-26 21:00:00
622,622,-0.0,0.0,27.8,0.0,2017-01-26 22:00:00
623,623,100.0,0.0,26.0,0.0,2017-01-26 23:00:00
624,624,0.0,0.0,28.61,92.1954445729289,2017-01-27 00:00:00
625,625,0.0,0.0,27.3,92.1954445729289,2017-01-27 01:00:00
626,626,100.0,0.0,25.51,92.1954445729289,2017-01-27 02:00:00
627,627,0.0,0.0,26.75,184.390889145858,2017-01-27 03:00:00
628,628,16.9304578186562,0.0,26.4,184.390889145858,2017-01-27 04:00:00
629,629,-0.0,0.0,28.16,200.0,2017-01-27 05:00:00
630,630,0.0,0.0,32.31,200.0,2017-01-27 06:00:00
631,631,0.0,15.6091108541422,37.86,200.0,2017-01-27 07:00:00
632,632,0.0,0.0,36.18,183.069542181344,2017-01-27 08:00:00
633,633,0.0,0.0,35.17,183.069542181344,2017-01-27 09:00:00
634,634,0.0,0.0,34.9,183.069542181344,2017-01-27 10:00:00
635,635,0.0,0.0,34.17,183.069542181344,2017-01-27 11:00:00
636,636,0.0,0.0,32.39,183.069542181344,2017-01-27 12:00:00
637,637,0.0,0.0,31.6,183.069542181344,2017-01-27 13:00:00
638,638,18.3636598284026,0.0,30.91,183.069542181344,2017-01-27 14:00:00
639,639,-0.0,0.0,31.86,200.0,2017-01-27 15:00:00
640,640,-0.0,0.0,35.73,200.0,2017-01-27 16:00:00
641,641,0.0,100.0,47.4,200.0,2017-01-27 17:00:00
642,642,0.0,84.3908891458578,46.24,91.5347710906719,2017-01-27 18:00:00
643,643,0.0,0.0,38.86,0.0,2017-01-27 19:00:00
644,644,-0.0,0.0,34.65,0.0,2017-01-27 20:00:00
645,645,-0.0,0.0,32.09,0.0,2017-01-27 21:00:00
646,646,-0.0,0.0,30.7,0.0,2017-01-27 22:00:00
647,647,-0.0,0.0,28.31,0.0,2017-01-27 23:00:00
648,648,0.0,0.0,31.12,0.0,2017-01-28 00:00:00
649,649,0.0,0.0,29.65,0.0,2017-01-28 01:00:00
650,650,100.0,0.0,27.67,0.0,2017-01-28 02:00:00
651,651,16.9304578186562,0.0,28.03,92.1954445729289,2017-01-28 03:00:00
652,652,100.0,0.0,27.66,107.804555427071,2017-01-28 04:00:00
653,653,-0.0,0.0,28.34,200.0,2017-01-28 05:00:00
654,654,-0.0,0.0,29.03,200.0,2017-01-28 06:00:00
655,655,-0.0,0.0,29.76,200.0,2017-01-28 07:00:00
656,656,0.0,0.0,32.02,200.0,2017-01-28 08:00:00
657,657,0.0,15.6091108541422,36.45,200.0,2017-01-28 09:00:00
658,658,0.0,0.0,36.42,183.069542181344,2017-01-28 10:00:00
659,659,0.0,0.0,35.18,183.069542181344,2017-01-28 11:00:00
660,660,0.0,0.0,32.95,183.069542181344,2017-01-28 12:00:00
661,661,0.0,0.0,30.58,183.069542181344,2017-01-28 13:00:00
662,662,18.3636598284026,0.0,30.36,183.069542181344,2017-01-28 14:00:00
663,663,-0.0,0.0,31.76,200.0,2017-01-28 15:00:00
664,664,0.0,0.0,36.5,200.0,2017-01-28 16:00:00
665,665,0.0,100.0,46.71,200.0,2017-01-28 17:00:00
666,666,0.0,84.3908891458578,45.41,91.5347710906719,2017-01-28 18:00:00
667,667,0.0,0.0,41.86,0.0,2017-01-28 19:00:00
668,668,-0.0,0.0,38.18,0.0,2017-01-28 20:00:00
669,669,-0.0,0.0,36.48,0.0,2017-01-28 21:00:00
670,670,-0.0,0.0,33.51,0.0,2017-01-28 22:00:00
671,671,-0.0,0.0,31.83,0.0,2017-01-28 23:00:00
672,672,0.0,0.0,33.65,0.0,2017-01-29 00:00:00
673,673,-0.0,0.0,31.55,0.0,2017-01-29 01:00:00
674,674,-0.0,0.0,29.2,0.0,2017-01-29 02:00:00
675,675,0.0,0.0,29.53,0.0,2017-01-29 03:00:00
676,676,0.0,0.0,29.58,0.0,2017-01-29 04:00:00
677,677,16.9304578186562,0.0,28.06,0.0,2017-01-29 05:00:00
678,678,100.0,0.0,27.86,15.6091108541422,2017-01-29 06:00:00
679,679,100.0,0.0,27.07,107.804555427071,2017-01-29 07:00:00
680,680,-0.0,0.0,28.72,200.0,2017-01-29 08:00:00
681,681,0.0,0.0,31.6,200.0,2017-01-29 09:00:00
682,682,0.0,0.0,32.34,200.0,2017-01-29 10:00:00
683,683,0.0,0.0,32.74,200.0,2017-01-29 11:00:00
684,684,0.0,0.0,32.9,200.0,2017-01-29 12:00:00
685,685,0.0,0.0,30.72,200.0,2017-01-29 13:00:00
686,686,0.0,0.0,29.65,200.0,2017-01-29 14:00:00
687,687,-0.0,0.0,30.88,200.0,2017-01-29 15:00:00
688,688,-0.0,0.0,36.99,200.0,2017-01-29 16:00:00
689,689,0.0,100.0,52.68,200.0,2017-01-29 17:00:00
690,690,0.0,84.3908891458578,50.37,91.5347710906719,2017-01-29 18:00:00
691,691,0.0,0.0,46.04,0.0,2017-01-29 19:00:00
692,692,-0.0,0.0,41.2,0.0,2017-01-29 20:00:00
693,693,-0.0,0.0,38.51,0.0,2017-01-29 21:00:00
694,694,-0.0,0.0,34.93,0.0,2017-01-29 22:00:00
695,695,-0.0,0.0,32.71,0.0,2017-01-29 23:00:00
696,696,-0.0,0.0,32.67,0.0,2017-01-30 00:00:00
697,697,-0.0,0.0,31.38,0.0,2017-01-30 01:00:00
698,698,100.0,0.0,29.56,0.0,2017-01-30 02:00:00
699,699,100.0,0.0,29.81,92.1954445729289,2017-01-30 03:00:00
700,700,16.9304578186562,0.0,30.54,184.390889145858,2017-01-30 04:00:00
701,701,-0.0,0.0,32.09,200.0,2017-01-30 05:00:00
702,702,0.0,0.0,40.75,200.0,2017-01-30 06:00:00
703,703,0.0,15.6091108541422,47.01,200.0,2017-01-30 07:00:00
704,704,0.0,0.0,46.82,183.069542181344,2017-01-30 08:00:00
705,705,0.0,0.0,45.76,183.069542181344,2017-01-30 09:00:00
706,706,0.0,0.0,45.42,183.069542181344,2017-01-30 10:00:00
707,707,0.0,0.0,42.8,183.069542181344,2017-01-30 11:00:00
708,708,0.0,0.0,40.51,183.069542181344,2017-01-30 12:00:00
709,709,0.0,0.0,39.42,183.069542181344,2017-01-30 13:00:00
710,710,18.3636598284026,0.0,38.75,183.069542181344,2017-01-30 14:00:00
711,711,0.0,0.0,39.2,200.0,2017-01-30 15:00:00
712,712,0.0,0.0,45.62,200.0,2017-01-30 16:00:00
713,713,0.0,100.0,60.84,200.0,2017-01-30 17:00:00
714,714,0.0,84.3908891458578,58.23,91.5347710906719,2017-01-30 18:00:00
715,715,0.0,0.0,52.37,0.0,2017-01-30 19:00:00
716,716,0.0,0.0,45.42,0.0,2017-01-30 20:00:00
717,717,0.0,0.0,41.72,0.0,2017-01-30 21:00:00
718,718,0.0,0.0,43.28,0.0,2017-01-30 22:00:00
719,719,-0.0,0.0,37.25,0.0,2017-01-30 23:00:00
720,720,-0.0,0.0,35.59,0.0,2017-01-31 00:00:00
721,721,-0.0,0.0,33.88,0.0,2017-01-31 01:00:00
722,722,100.0,0.0,32.75,0.0,2017-01-31 02:00:00
723,723,16.9304578186562,0.0,33.55,92.1954445729289,2017-01-31 03:00:00
724,724,100.0,0.0,33.34,107.804555427071,2017-01-31 04:00:00
725,725,0.0,0.0,37.23,200.0,2017-01-31 05:00:00
726,726,0.0,0.0,43.6,200.0,2017-01-31 06:00:00
727,727,0.0,15.6091108541422,55.16,200.0,2017-01-31 07:00:00
728,728,0.0,0.0,50.74,183.069542181344,2017-01-31 08:00:00
729,729,0.0,0.0,49.02,183.069542181344,2017-01-31 09:00:00
730,730,0.0,0.0,44.97,183.069542181344,2017-01-31 10:00:00
731,731,0.0,0.0,43.95,183.069542181344,2017-01-31 11:00:00
732,732,0.0,0.0,40.66,183.069542181344,2017-01-31 12:00:00
733,733,0.0,0.0,39.64,183.069542181344,2017-01-31 13:00:00
734,734,18.3636598284026,0.0,39.1,183.069542181344,2017-01-31 14:00:00
735,735,-0.0,0.0,39.22,200.0,2017-01-31 15:00:00
736,736,0.0,0.0,44.09,200.0,2017-01-31 16:00:00
737,737,0.0,100.0,56.27,200.0,2017-01-31 17:00:00
738,738,0.0,84.3908891458578,55.62,91.5347710906719,2017-01-31 18:00:00
739,739,0.0,0.0,49.22,0.0,2017-01-31 19:00:00
740,740,-0.0,0.0,42.58,0.0,2017-01-31 20:00:00
741,741,-0.0,0.0,38.55,0.0,2017-01-31 21:00:00
742,742,-0.0,0.0,38.52,0.0,2017-01-31 22:00:00
743,743,-0.0,0.0,34.15,0.0,2017-01-31 23:00:00
744,744,-0.0,0.0,28.57,0.0,2017-02-01 00:00:00
745,745,-0.0,0.0,28.34,0.0,2017-02-01 01:00:00
746,746,100.0,0.0,27.89,0.0,2017-02-01 02:00:00
747,747,0.0,0.0,28.32,92.1954445729289,2017-02-01 03:00:00
748,748,100.0,0.0,27.54,92.1954445729289,2017-02-01 04:00:00
749,749,16.9304578186562,0.0,28.3,184.390889145858,2017-02-01 05:00:00
750,750,0.0,0.0,34.59,200.0,2017-02-01 06:00:00
751,751,0.0,15.6091108541422,38.52,200.0,2017-02-01 07:00:00
752,752,0.0,0.0,35.38,183.069542181344,2017-02-01 08:00:00
753,753,0.0,0.0,36.13,183.069542181344,2017-02-01 09:00:00
754,754,0.0,0.0,35.0,183.069542181344,2017-02-01 10:00:00
755,755,0.0,0.0,34.71,183.069542181344,2017-02-01 11:00:00
756,756,0.0,0.0,34.14,183.069542181344,2017-02-01 12:00:00
757,757,0.0,0.0,31.56,183.069542181344,2017-02-01 13:00:00
758,758,18.3636598284026,0.0,30.64,183.069542181344,2017-02-01 14:00:00
759,759,-0.0,0.0,31.12,200.0,2017-02-01 15:00:00
760,760,0.0,0.0,37.73,200.0,2017-02-01 16:00:00
761,761,0.0,100.0,48.06,200.0,2017-02-01 17:00:00
762,762,0.0,84.3908891458578,46.91,91.5347710906719,2017-02-01 18:00:00
763,763,0.0,0.0,40.15,0.0,2017-02-01 19:00:00
764,764,-0.0,0.0,36.11,0.0,2017-02-01 20:00:00
765,765,-0.0,0.0,31.49,0.0,2017-02-01 21:00:00
766,766,0.0,0.0,31.71,0.0,2017-02-01 22:00:00
767,767,-0.0,0.0,30.4,0.0,2017-02-01 23:00:00
768,768,-0.0,0.0,28.48,0.0,2017-02-02 00:00:00
769,769,16.9304578186562,0.0,26.65,0.0,2017-02-02 01:00:00
770,770,100.0,0.0,26.08,15.6091108541422,2017-02-02 02:00:00
771,771,100.0,0.0,26.36,107.804555427071,2017-02-02 03:00:00
772,772,-0.0,0.0,26.99,200.0,2017-02-02 04:00:00
773,773,-0.0,0.0,28.31,200.0,2017-02-02 05:00:00
774,774,0.0,0.0,36.71,200.0,2017-02-02 06:00:00
775,775,0.0,0.0,38.03,200.0,2017-02-02 07:00:00
776,776,0.0,0.0,35.14,200.0,2017-02-02 08:00:00
777,777,0.0,0.0,35.46,200.0,2017-02-02 09:00:00
778,778,0.0,0.0,36.78,200.0,2017-02-02 10:00:00
779,779,0.0,0.0,36.97,200.0,2017-02-02 11:00:00
780,780,0.0,0.0,34.71,200.0,2017-02-02 12:00:00
781,781,0.0,0.0,33.84,200.0,2017-02-02 13:00:00
782,782,-0.0,0.0,33.58,200.0,2017-02-02 14:00:00
783,783,-0.0,0.0,34.16,200.0,2017-02-02 15:00:00
784,784,0.0,0.0,39.49,200.0,2017-02-02 16:00:00
785,785,0.0,100.0,50.25,200.0,2017-02-02 17:00:00
786,786,0.0,84.3908891458578,48.83,91.5347710906719,2017-02-02 18:00:00
787,787,0.0,0.0,44.86,0.0,2017-02-02 19:00:00
788,788,0.0,0.0,40.15,0.0,2017-02-02 20:00:00
789,789,0.0,0.0,38.3,0.0,2017-02-02 21:00:00
790,790,-0.0,0.0,35.46,0.0,2017-02-02 22:00:00
791,791,-0.0,0.0,31.88,0.0,2017-02-02 23:00:00
792,792,0.0,0.0,33.33,0.0,2017-02-03 00:00:00
793,793,-0.0,0.0,30.87,0.0,2017-02-03 01:00:00
794,794,16.9304578186562,0.0,30.48,0.0,2017-02-03 02:00:00
795,795,100.0,0.0,29.9,15.6091108541422,2017-02-03 03:00:00
796,796,100.0,0.0,30.04,107.804555427071,2017-02-03 04:00:00
797,797,0.0,0.0,34.39,200.0,2017-02-03 05:00:00
798,798,0.0,0.0,42.34,200.0,2017-02-03 06:00:00
799,799,0.0,15.6091108541422,47.71,200.0,2017-02-03 07:00:00
800,800,0.0,0.0,44.27,183.069542181344,2017-02-03 08:00:00
801,801,0.0,0.0,43.92,183.069542181344,2017-02-03 09:00:00
